customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST11088,Female,0,Yes,No,10,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,78.27,764.8,Yes
CUST11089,Female,0,No,No,0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,69.94,69.19,No
CUST11090,Female,1,No,No,3,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),68.41,202.46,No
CUST11091,Male,1,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.67,160.95,Yes
CUST11092,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.7,3196.84,No
CUST11093,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),62.75,62.16,Yes
CUST11094,Female,0,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.11,349.78,No
CUST11095,Male,0,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,856.89,No
CUST11096,Male,1,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.62,500.9,No
CUST11097,Female,1,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.03,1138.84,No
CUST11098,Female,0,Yes,No,27,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,53.75,1385.86,Yes
CUST11099,Female,0,No,Yes,8,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,52.33,416.19,No
CUST11100,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.83,98.33,No
CUST11101,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,643.81,No
CUST11102,Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.8,77.9,Yes
CUST11103,Female,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,88.19,2686.66,No
CUST11104,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,34.6,No
CUST11105,Male,0,Yes,Yes,19,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,80.12,1493.68,No
CUST11106,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.98,256.73,Yes
CUST11107,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,40.64,2792.61,Yes
CUST11108,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,74.72,652.36,No
CUST11109,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,88.49,5381.48,No
CUST11110,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.79,835.14,No
CUST11111,Female,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.94,536.58,No
CUST11112,Female,0,No,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,351.51,No
CUST11113,Female,1,No,No,1,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),55.04,54.38,Yes
CUST11114,Female,1,Yes,No,27,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),49.56,1285.36,No
CUST11115,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.85,289.79,Yes
CUST11116,Male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,52.05,449.47,No
CUST11117,Male,0,No,No,30,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.43,1913.64,No
CUST11118,Female,1,Yes,Yes,57,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),89.16,5010.05,No
CUST11119,Female,1,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,78.49,1237.08,No
CUST11120,Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.0,299.6,No
CUST11121,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,63.55,856.82,No
CUST11122,Female,0,Yes,No,33,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.85,1658.71,No
CUST11123,Female,0,No,No,72,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,59.25,4135.53,No
CUST11124,Female,0,No,No,20,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),75.44,1478.31,Yes
CUST11125,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,82.49,716.13,No
CUST11126,Female,0,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),51.15,202.65,No
CUST11127,Male,0,Yes,Yes,4,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,55.44,220.03,No
CUST11128,Female,0,No,No,38,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),63.88,2357.06,No
CUST11129,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,81.36,5698.2,No
CUST11130,Male,1,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.69,1118.01,No
CUST11131,Male,0,Yes,No,62,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,44.42,2637.96,No
CUST11132,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,48.93,376.39,Yes
CUST11133,Female,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.13,371.2,No
CUST11134,Male,0,No,No,14,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,49.45,691.32,No
CUST11135,Male,0,Yes,No,13,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,61.09,779.27,No
CUST11136,Female,0,No,No,20,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.21,1344.26,Yes
CUST11137,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,81.06,545.24,No
CUST11138,Male,1,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),84.36,1668.55,No
CUST11139,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,70.29,1518.6,Yes
CUST11140,Female,1,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.35,2247.88,No
CUST11141,Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,458.87,Yes
CUST11142,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),89.32,612.04,No
CUST11143,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,80.56,867.57,No
CUST11144,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.22,112.94,Yes
CUST11145,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,79.07,393.4,No
CUST11146,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,73.15,1016.54,No
CUST11147,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,34.35,Yes
CUST11148,Female,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,282.76,No
CUST11149,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,86.17,756.02,No
CUST11150,Female,0,No,Yes,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.21,67.33,Yes
CUST11151,Female,1,Yes,No,11,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),52.62,561.48,No
CUST11152,Male,1,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,107.88,No
CUST11153,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.26,79.07,Yes
CUST11154,Male,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),94.28,540.11,No
CUST11155,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.48,483.49,Yes
CUST11156,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.81,567.07,No
CUST11157,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,86.13,748.75,No
CUST11158,Female,1,Yes,No,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,54.51,583.94,No
CUST11159,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.94,57.29,Yes
CUST11160,Male,0,Yes,Yes,0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),59.9,59.03,Yes
CUST11161,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.79,2004.92,No
CUST11162,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,41.29,316.23,No
CUST11163,Female,0,Yes,No,19,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,73.51,1374.17,No
CUST11164,Female,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.8,170.51,No
CUST11165,Male,0,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.08,5231.0,No
CUST11166,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),52.39,352.27,No
CUST11167,Female,0,No,Yes,18,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,58.36,1029.95,No
CUST11168,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,47.49,188.78,No
CUST11169,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.2,285.87,No
CUST11170,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.27,1246.79,No
CUST11171,Male,1,No,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),93.41,360.1,No
CUST11172,Female,0,No,No,2,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),56.17,111.01,No
CUST11173,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,74.01,5277.91,Yes
CUST11174,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),88.12,3690.1,No
CUST11175,Male,1,Yes,Yes,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.41,1265.67,No
CUST11176,Male,1,Yes,No,39,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.73,2227.76,No
CUST11177,Male,0,No,Yes,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,49.08,94.01,Yes
CUST11178,Female,0,No,No,26,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,57.63,1484.59,Yes
CUST11179,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),85.92,514.59,No
CUST11180,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,44.22,643.85,No
CUST11181,Male,0,No,Yes,28,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.43,1633.59,No
CUST11182,Male,0,No,No,0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),81.63,79.09,Yes
CUST11183,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),82.62,1873.29,No
CUST11184,Female,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),60.66,645.87,No
CUST11185,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,76.59,813.84,No
CUST11186,Female,0,Yes,No,47,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,60.98,2806.95,No
CUST11187,Female,0,No,Yes,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,77.09,2986.9,No
CUST11188,Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.76,21.32,No
CUST11189,Female,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,372.76,No
CUST11190,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.12,923.85,Yes
CUST11191,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,90.64,180.81,No
CUST11192,Female,0,No,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,84.13,3167.32,No
CUST11193,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.36,18.79,No
CUST11194,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.64,18.48,Yes
CUST11195,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,70.56,269.66,No
CUST11196,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,78.67,535.14,No
CUST11197,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,57.18,54.64,Yes
CUST11198,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.08,1301.41,No
CUST11199,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),74.79,783.49,No
CUST11200,Female,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.04,259.2,No
CUST11201,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.97,71.66,No
CUST11202,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),84.01,891.43,No
CUST11203,Female,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,161.59,No
CUST11204,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,157.95,No
CUST11205,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,71.78,No
CUST11206,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.74,74.77,Yes
CUST11207,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.0,484.81,No
CUST11208,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,84.79,1842.38,No
CUST11209,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,43.07,41.42,No
CUST11210,Male,1,No,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),47.73,427.51,No
CUST11211,Female,0,No,Yes,14,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.01,903.24,No
CUST11212,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.26,1216.19,Yes
CUST11213,Male,1,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,79.55,2800.5,No
CUST11214,Male,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.82,1102.0,No
CUST11215,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),65.91,2168.3,No
CUST11216,Female,0,No,No,17,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),47.97,778.88,No
CUST11217,Male,0,No,No,39,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,60.77,2357.64,Yes
CUST11218,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,55.7,890.94,No
CUST11219,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.33,211.19,No
CUST11220,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,92.84,801.52,No
CUST11221,Female,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),87.37,1387.9,No
CUST11222,Male,1,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),77.6,2500.57,No
CUST11223,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.26,56.48,Yes
CUST11224,Female,0,No,Yes,0,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,57.24,56.2,No
CUST11225,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.47,620.81,Yes
CUST11226,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.67,1886.57,No
CUST11227,Female,1,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.35,685.03,No
CUST11228,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,78.05,5453.08,No
CUST11229,Female,0,Yes,No,5,No,No phone service,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),53.61,254.79,No
CUST11230,Male,0,No,No,4,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,76.85,303.59,No
CUST11231,Male,1,Yes,No,8,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.39,448.08,No
CUST11232,Female,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.92,840.42,No
CUST11233,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),83.92,83.48,Yes
CUST11234,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.27,71.79,No
CUST11235,Female,1,Yes,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),59.69,227.03,No
CUST11236,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.39,181.02,No
